survey_id,date,p01m,valid
10,2018-06-14,0,6/14/2018 17:53
10,2018-06-14,0,6/14/2018 18:53
10,2018-06-14,0,6/14/2018 19:53
10,2018-06-14,0,6/14/2018 20:53
10,2018-06-14,0,6/14/2018 21:53
10,2018-06-14,0,6/14/2018 22:53
10,2018-06-14,0,6/14/2018 23:53
10,2018-06-15,0,6/15/2018 0:53
10,2018-06-15,0,6/15/2018 1:53
10,2018-06-15,0,6/15/2018 2:48
10,2018-06-15,0,6/15/2018 2:53
10,2018-06-15,0,6/15/2018 3:43
10,2018-06-15,0,6/15/2018 3:53
10,2018-06-15,0,6/15/2018 4:53
10,2018-06-15,0,6/15/2018 5:53
10,2018-06-15,0,6/15/2018 6:36
10,2018-06-15,0,6/15/2018 6:53
10,2018-06-15,0,6/15/2018 7:53
10,2018-06-15,0,6/15/2018 8:39
10,2018-06-15,0,6/15/2018 8:53
10,2018-06-15,0,6/15/2018 9:53
10,2018-06-15,0,6/15/2018 10:53
10,2018-06-15,0,6/15/2018 11:53
10,2018-06-15,0,6/15/2018 12:53
10,2018-06-15,0,6/15/2018 13:53
10,2018-06-15,0,6/15/2018 14:53
10,2018-06-15,0,6/15/2018 15:53
10,2018-06-15,0,6/15/2018 16:53
10,2018-06-15,0,6/15/2018 17:53
10,2018-06-15,0,6/15/2018 18:53
10,2018-06-15,0,6/15/2018 19:53
10,2018-06-15,0,6/15/2018 20:53
10,2018-06-15,0,6/15/2018 21:53
10,2018-06-15,0,6/15/2018 22:53
10,2018-06-15,0,6/15/2018 23:53
10,2018-06-16,0,6/16/2018 0:53
10,2018-06-16,0,6/16/2018 1:23
10,2018-06-16,0,6/16/2018 1:53
10,2018-06-16,0,6/16/2018 2:53
10,2018-06-16,0,6/16/2018 3:04
10,2018-06-16,0,6/16/2018 3:37
10,2018-06-16,0,6/16/2018 3:53
10,2018-06-16,0,6/16/2018 4:46
10,2018-06-16,0,6/16/2018 4:53
10,2018-06-16,0,6/16/2018 5:53
10,2018-06-16,0,6/16/2018 6:53
10,2018-06-16,0,6/16/2018 7:53
10,2018-06-16,0,6/16/2018 8:53
10,2018-06-16,0,6/16/2018 9:53
10,2018-06-16,0,6/16/2018 10:53
10,2018-06-16,0,6/16/2018 11:53
10,2018-06-16,0,6/16/2018 12:53
10,2018-06-16,0,6/16/2018 13:53
10,2018-06-16,0,6/16/2018 14:53
10,2018-06-16,0,6/16/2018 15:53
10,2018-06-16,0,6/16/2018 16:53
10,2018-06-16,0,6/16/2018 17:53
10,2018-06-16,0,6/16/2018 18:53
10,2018-06-16,0,6/16/2018 19:53
10,2018-06-16,0,6/16/2018 20:53
10,2018-06-16,0,6/16/2018 21:53
10,2018-06-16,0,6/16/2018 22:53
10,2018-06-16,0,6/16/2018 23:53
10,2018-06-17,0,6/17/2018 0:53
10,2018-06-17,0,6/17/2018 1:53
10,2018-06-17,0,6/17/2018 2:21
10,2018-06-17,0,6/17/2018 2:53
10,2018-06-17,0,6/17/2018 3:34
10,2018-06-17,0,6/17/2018 3:53
10,2018-06-17,0,6/17/2018 4:09
10,2018-06-17,0,6/17/2018 4:53
10,2018-06-17,0,6/17/2018 5:53
10,2018-06-17,0,6/17/2018 6:21
10,2018-06-17,0,6/17/2018 6:53
10,2018-06-17,1e-4,6/17/2018 7:53
10,2018-06-17,1e-4,6/17/2018 8:06
10,2018-06-17,1e-4,6/17/2018 8:53
10,2018-06-17,1e-4,6/17/2018 8:59
10,2018-06-17,1e-4,6/17/2018 9:53
10,2018-06-17,0,6/17/2018 10:53
10,2018-06-17,0,6/17/2018 11:53
10,2018-06-17,0,6/17/2018 12:04
10,2018-06-17,0,6/17/2018 12:53
10,2018-06-17,0,6/17/2018 13:53
10,2018-06-17,0,6/17/2018 14:53
10,2018-06-17,0,6/17/2018 15:53
10,2018-06-17,0,6/17/2018 16:53
10,2018-06-17,0,6/17/2018 17:53
10,2018-06-17,0,6/17/2018 18:53
10,2018-06-17,0,6/17/2018 19:53
10,2018-06-17,0,6/17/2018 20:53
10,2018-06-17,0,6/17/2018 21:53
10,2018-06-17,0,6/17/2018 22:53
10,2018-06-17,0,6/17/2018 23:53
10,2018-06-18,0,6/18/2018 0:53
10,2018-06-18,0,6/18/2018 1:53
10,2018-06-18,0,6/18/2018 2:53
10,2018-06-18,0,6/18/2018 3:53
10,2018-06-18,0,6/18/2018 4:53
10,2018-06-18,0,6/18/2018 5:53
10,2018-06-18,0,6/18/2018 6:53
10,2018-06-18,0,6/18/2018 7:53
10,2018-06-18,0,6/18/2018 8:53
10,2018-06-18,0,6/18/2018 9:53
10,2018-06-18,0,6/18/2018 10:53
10,2018-06-18,0,6/18/2018 11:53
10,2018-06-18,0,6/18/2018 12:53
10,2018-06-18,0,6/18/2018 13:53
10,2018-06-18,0,6/18/2018 14:53
10,2018-06-18,0,6/18/2018 15:53
10,2018-06-18,0,6/18/2018 16:53
10,2018-06-18,0,6/18/2018 17:53
10,2018-06-18,0,6/18/2018 18:53
10,2018-06-18,0,6/18/2018 19:53
10,2018-06-18,0,6/18/2018 20:53
10,2018-06-18,0,6/18/2018 21:53
10,2018-06-18,0,6/18/2018 22:53
10,2018-06-18,0,6/18/2018 23:53
10,2018-06-19,0,6/19/2018 0:53
10,2018-06-19,0,6/19/2018 1:53
10,2018-06-19,0,6/19/2018 2:53
10,2018-06-19,0,6/19/2018 3:53
10,2018-06-19,0,6/19/2018 4:53
10,2018-06-19,0,6/19/2018 5:53
10,2018-06-19,0,6/19/2018 6:01
10,2018-06-19,0,6/19/2018 6:53
10,2018-06-19,0,6/19/2018 7:53
10,2018-06-19,0,6/19/2018 8:53
10,2018-06-19,0,6/19/2018 9:53
10,2018-06-19,0,6/19/2018 10:53
10,2018-06-19,0,6/19/2018 11:53
10,2018-06-19,0,6/19/2018 12:53
10,2018-06-19,0,6/19/2018 13:53
10,2018-06-19,0,6/19/2018 14:53
10,2018-06-19,0,6/19/2018 15:53
10,2018-06-19,0,6/19/2018 16:53
10,2018-06-19,0,6/19/2018 17:53
10,2018-06-19,0,6/19/2018 18:53
10,2018-06-19,0,6/19/2018 19:53
10,2018-06-19,0,6/19/2018 20:53
10,2018-06-19,0,6/19/2018 21:53
10,2018-06-19,0,6/19/2018 22:53
10,2018-06-19,0,6/19/2018 23:53
10,2018-06-20,0,6/20/2018 0:44
10,2018-06-20,0,6/20/2018 0:53
10,2018-06-20,0,6/20/2018 1:53
10,2018-06-20,0,6/20/2018 2:53
10,2018-06-20,0,6/20/2018 3:53
10,2018-06-20,0,6/20/2018 4:53
10,2018-06-20,0,6/20/2018 5:53
10,2018-06-20,0,6/20/2018 6:53
10,2018-06-20,0,6/20/2018 7:53
10,2018-06-20,0,6/20/2018 8:53
10,2018-06-20,0,6/20/2018 9:53
10,2018-06-20,0,6/20/2018 10:53
10,2018-06-20,0,6/20/2018 11:53
10,2018-06-20,0,6/20/2018 12:53
10,2018-06-20,0,6/20/2018 13:53
10,2018-06-20,0,6/20/2018 14:53
10,2018-06-20,0,6/20/2018 15:53
10,2018-06-20,0,6/20/2018 16:53
10,2018-06-20,0,6/20/2018 17:53
10,2018-06-20,0,6/20/2018 18:53
10,2018-06-20,0,6/20/2018 19:53
10,2018-06-20,0,6/20/2018 20:53
10,2018-06-20,0,6/20/2018 21:53
10,2018-06-20,0,6/20/2018 22:53
10,2018-06-20,0,6/20/2018 23:53
10,2018-06-21,0,6/21/2018 0:08
10,2018-06-21,0,6/21/2018 0:53
10,2018-06-21,0,6/21/2018 1:07
10,2018-06-21,0,6/21/2018 1:53
10,2018-06-21,0,6/21/2018 2:14
10,2018-06-21,0,6/21/2018 2:53
10,2018-06-21,0,6/21/2018 3:53
10,2018-06-21,0,6/21/2018 4:53
10,2018-06-21,0,6/21/2018 5:42
10,2018-06-21,0,6/21/2018 5:53
10,2018-06-21,0,6/21/2018 6:53
10,2018-06-21,0,6/21/2018 7:53
10,2018-06-21,0,6/21/2018 8:53
10,2018-06-21,0,6/21/2018 9:53
10,2018-06-21,0,6/21/2018 10:53
10,2018-06-21,0,6/21/2018 11:53
10,2018-06-21,0,6/21/2018 12:53
10,2018-06-21,0,6/21/2018 13:32
10,2018-06-21,0,6/21/2018 13:53
10,2018-06-21,0,6/21/2018 14:53
10,2018-06-21,0,6/21/2018 15:53
10,2018-06-21,0,6/21/2018 16:53
10,2018-06-21,0,6/21/2018 17:53
10,2018-06-21,0,6/21/2018 18:53
10,2018-06-21,0,6/21/2018 19:53
10,2018-06-21,0,6/21/2018 20:53
10,2018-06-21,0,6/21/2018 21:53
10,2018-06-21,0,6/21/2018 22:53
10,2018-06-21,0,6/21/2018 23:53
10,2018-06-22,0,6/22/2018 0:53
10,2018-06-22,0,6/22/2018 1:53
10,2018-06-22,0,6/22/2018 2:53
10,2018-06-22,0,6/22/2018 3:53
10,2018-06-22,0,6/22/2018 4:53
10,2018-06-22,0,6/22/2018 5:53
10,2018-06-22,0,6/22/2018 6:53
10,2018-06-22,0,6/22/2018 7:53
10,2018-06-22,0,6/22/2018 8:53
10,2018-06-22,0,6/22/2018 9:53
10,2018-06-22,0,6/22/2018 10:53
10,2018-06-22,0,6/22/2018 11:53
10,2018-06-22,0,6/22/2018 12:53
10,2018-06-22,0,6/22/2018 13:53
10,2018-06-22,0,6/22/2018 14:53
10,2018-06-22,0,6/22/2018 15:53
10,2018-06-22,0,6/22/2018 16:53
10,2018-06-22,0,6/22/2018 17:53
10,2018-06-22,0,6/22/2018 18:53
10,2018-06-22,0,6/22/2018 19:53
10,2018-06-22,0,6/22/2018 20:53
10,2018-06-22,0,6/22/2018 21:32
10,2018-06-22,0,6/22/2018 21:53
10,2018-06-22,0,6/22/2018 22:53
10,2018-06-22,0,6/22/2018 23:53
10,2018-06-23,0,6/23/2018 0:22
10,2018-06-23,0,6/23/2018 0:43
10,2018-06-23,0,6/23/2018 0:53
10,2018-06-23,0,6/23/2018 1:14
10,2018-06-23,0,6/23/2018 1:24
10,2018-06-23,0,6/23/2018 1:53
10,2018-06-23,0,6/23/2018 2:53
10,2018-06-23,0,6/23/2018 3:53
10,2018-06-23,0,6/23/2018 4:53
10,2018-06-23,0,6/23/2018 5:53
10,2018-06-23,0,6/23/2018 6:53
10,2018-06-23,0,6/23/2018 7:53
10,2018-06-23,0,6/23/2018 8:53
10,2018-06-23,0,6/23/2018 9:53
10,2018-06-23,0,6/23/2018 10:53
10,2018-06-23,0,6/23/2018 11:53
10,2018-06-23,0,6/23/2018 12:23
10,2018-06-23,0,6/23/2018 12:53
10,2018-06-23,0,6/23/2018 13:03
10,2018-06-23,0,6/23/2018 13:53
10,2018-06-23,0,6/23/2018 14:49
10,2018-06-23,0,6/23/2018 14:53
10,2018-06-23,0,6/23/2018 15:53
10,2018-06-23,0,6/23/2018 16:53
10,2018-06-23,0,6/23/2018 17:53
10,2018-06-23,0,6/23/2018 18:53
10,2018-06-23,0,6/23/2018 19:53
10,2018-06-23,0,6/23/2018 20:53
10,2018-06-23,0,6/23/2018 21:53
10,2018-06-23,0,6/23/2018 22:53
10,2018-06-23,0,6/23/2018 23:53
10,2018-06-24,0,6/24/2018 0:53
10,2018-06-24,0,6/24/2018 1:53
10,2018-06-24,0,6/24/2018 2:53
10,2018-06-24,0,6/24/2018 3:53
10,2018-06-24,0,6/24/2018 4:53
10,2018-06-24,0,6/24/2018 5:39
10,2018-06-24,0,6/24/2018 5:53
10,2018-06-24,0,6/24/2018 6:53
10,2018-06-24,0,6/24/2018 7:53
10,2018-06-24,0,6/24/2018 8:53
10,2018-06-24,0,6/24/2018 9:53
10,2018-06-24,0,6/24/2018 10:53
10,2018-06-24,0,6/24/2018 11:53
10,2018-06-24,0,6/24/2018 12:53
10,2018-06-24,0,6/24/2018 13:53
10,2018-06-24,0,6/24/2018 14:53
10,2018-06-24,0,6/24/2018 15:53
10,2018-06-24,0,6/24/2018 16:53
10,2018-06-24,0,6/24/2018 17:53
10,2018-06-24,0,6/24/2018 18:53
10,2018-06-24,0,6/24/2018 19:53
10,2018-06-24,0,6/24/2018 20:53
10,2018-06-24,0,6/24/2018 21:53
10,2018-06-24,0,6/24/2018 22:53
10,2018-06-24,0,6/24/2018 23:53
10,2018-06-25,0,6/25/2018 0:53
10,2018-06-25,0,6/25/2018 1:53
10,2018-06-25,0,6/25/2018 2:53
10,2018-06-25,0,6/25/2018 3:53
10,2018-06-25,0,6/25/2018 4:53
10,2018-06-25,0,6/25/2018 5:53
10,2018-06-25,0,6/25/2018 6:53
10,2018-06-25,0,6/25/2018 7:53
10,2018-06-25,0,6/25/2018 8:53
10,2018-06-25,0,6/25/2018 9:53
10,2018-06-25,0,6/25/2018 10:53
10,2018-06-25,0,6/25/2018 11:53
10,2018-06-25,0,6/25/2018 12:34
10,2018-06-25,0,6/25/2018 12:53
10,2018-06-25,0,6/25/2018 13:49
10,2018-06-25,0,6/25/2018 13:53
10,2018-06-25,0,6/25/2018 14:53
10,2018-06-25,0,6/25/2018 15:53
10,2018-06-25,0,6/25/2018 16:53
10,2018-06-25,0,6/25/2018 17:53
10,2018-06-25,0,6/25/2018 18:53
10,2018-06-25,0,6/25/2018 19:53
10,2018-06-25,0,6/25/2018 20:53
10,2018-06-25,0,6/25/2018 21:53
10,2018-06-25,0,6/25/2018 22:53
10,2018-06-25,0,6/25/2018 23:53
10,2018-06-26,0,6/26/2018 0:53
10,2018-06-26,0,6/26/2018 1:53
10,2018-06-26,0,6/26/2018 2:07
10,2018-06-26,0,6/26/2018 2:53
10,2018-06-26,0,6/26/2018 3:53
10,2018-06-26,0,6/26/2018 4:53
10,2018-06-26,0,6/26/2018 5:53
10,2018-06-26,0,6/26/2018 6:53
10,2018-06-26,0,6/26/2018 7:53
10,2018-06-26,0,6/26/2018 8:53
10,2018-06-26,0,6/26/2018 9:33
10,2018-06-26,0,6/26/2018 9:53
10,2018-06-26,0,6/26/2018 10:53
10,2018-06-26,0,6/26/2018 11:53
10,2018-06-26,0,6/26/2018 12:53
10,2018-06-26,0,6/26/2018 13:53
10,2018-06-26,0,6/26/2018 14:53
10,2018-06-26,0,6/26/2018 15:53
10,2018-06-26,0,6/26/2018 16:53
10,2018-06-26,0,6/26/2018 17:53
10,2018-06-26,0,6/26/2018 18:53
10,2018-06-26,0,6/26/2018 19:53
10,2018-06-26,0,6/26/2018 20:53
10,2018-06-26,0,6/26/2018 21:53
10,2018-06-26,0,6/26/2018 22:53
10,2018-06-26,0,6/26/2018 23:53
10,2018-06-27,0,6/27/2018 0:53
10,2018-06-27,0,6/27/2018 1:31
10,2018-06-27,0,6/27/2018 1:53
10,2018-06-27,0,6/27/2018 2:53
10,2018-06-27,0,6/27/2018 3:53
10,2018-06-27,0,6/27/2018 4:53
10,2018-06-27,0,6/27/2018 5:53
10,2018-06-27,0,6/27/2018 6:53
10,2018-06-27,0,6/27/2018 7:53
10,2018-06-27,0,6/27/2018 8:53
10,2018-06-27,0,6/27/2018 9:53
10,2018-06-27,0,6/27/2018 10:12
10,2018-06-27,0,6/27/2018 10:53
10,2018-06-27,0,6/27/2018 11:53
10,2018-06-27,0,6/27/2018 12:34
10,2018-06-27,0,6/27/2018 12:53
10,2018-06-27,0,6/27/2018 13:53
10,2018-06-27,0,6/27/2018 14:31
10,2018-06-27,0,6/27/2018 14:53
10,2018-06-27,0,6/27/2018 15:53
10,2018-06-27,0,6/27/2018 16:53
10,2018-06-27,0,6/27/2018 17:53
10,2018-06-27,0,6/27/2018 18:53
10,2018-06-27,0,6/27/2018 19:53
10,2018-06-27,0,6/27/2018 20:53
10,2018-06-27,0,6/27/2018 21:53
10,2018-06-27,0,6/27/2018 22:53
10,2018-06-27,0,6/27/2018 23:53
10,2018-06-28,0,6/28/2018 0:53
10,2018-06-28,0,6/28/2018 1:53
10,2018-06-28,0,6/28/2018 2:53
10,2018-06-28,0,6/28/2018 3:46
10,2018-06-28,0,6/28/2018 3:53
10,2018-06-28,0,6/28/2018 4:06
10,2018-06-28,0,6/28/2018 4:53
10,2018-06-28,0,6/28/2018 5:53
10,2018-06-28,0,6/28/2018 6:51
10,2018-06-28,0,6/28/2018 6:53
10,2018-06-28,0,6/28/2018 7:53
10,2018-06-28,0,6/28/2018 8:53
10,2018-06-28,0,6/28/2018 9:53
10,2018-06-28,0,6/28/2018 10:53
10,2018-06-28,0,6/28/2018 11:53
10,2018-06-28,0,6/28/2018 12:53
10,2018-06-28,0,6/28/2018 13:53
10,2018-06-28,0,6/28/2018 14:53
10,2018-06-28,0,6/28/2018 15:53
10,2018-06-28,0,6/28/2018 16:53
10,2018-06-28,0,6/28/2018 17:53
10,2018-06-28,0,6/28/2018 18:53
10,2018-06-28,0,6/28/2018 19:53
10,2018-06-28,0,6/28/2018 20:53
10,2018-06-28,0,6/28/2018 21:53
10,2018-06-28,0,6/28/2018 22:53
10,2018-06-28,0,6/28/2018 23:53
10,2018-06-29,0,6/29/2018 0:53
10,2018-06-29,0,6/29/2018 1:53
10,2018-06-29,0,6/29/2018 2:53
10,2018-06-29,0,6/29/2018 3:53
10,2018-06-29,0,6/29/2018 4:53
10,2018-06-29,0,6/29/2018 5:53
10,2018-06-29,0,6/29/2018 6:53
10,2018-06-29,0,6/29/2018 7:53
10,2018-06-29,0,6/29/2018 8:53
10,2018-06-29,0,6/29/2018 9:53
10,2018-06-29,0,6/29/2018 10:53
10,2018-06-29,0,6/29/2018 11:07
10,2018-06-29,0,6/29/2018 11:53
10,2018-06-29,0,6/29/2018 12:53
10,2018-06-29,0,6/29/2018 13:53
10,2018-06-29,0,6/29/2018 14:53
10,2018-06-29,0,6/29/2018 15:53
10,2018-06-29,0,6/29/2018 16:53
10,2018-06-29,0,6/29/2018 17:53
10,2018-06-29,0,6/29/2018 18:53
10,2018-06-29,0,6/29/2018 19:53
10,2018-06-29,0,6/29/2018 20:53
10,2018-06-29,0,6/29/2018 21:53
10,2018-06-29,0,6/29/2018 22:53
10,2018-06-29,0,6/29/2018 23:39
10,2018-06-29,0,6/29/2018 23:53
10,2018-06-30,0,6/30/2018 0:04
10,2018-06-30,0,6/30/2018 0:53
10,2018-06-30,0,6/30/2018 1:53
10,2018-06-30,0,6/30/2018 2:53
10,2018-06-30,0,6/30/2018 3:53
10,2018-06-30,0,6/30/2018 4:53
10,2018-06-30,0,6/30/2018 5:53
10,2018-06-30,0,6/30/2018 6:53
10,2018-06-30,0,6/30/2018 7:53
10,2018-06-30,0,6/30/2018 8:53
10,2018-06-30,0,6/30/2018 9:53
10,2018-06-30,0,6/30/2018 10:53
10,2018-06-30,0,6/30/2018 11:53
10,2018-06-30,0,6/30/2018 12:53
10,2018-06-30,0,6/30/2018 13:53
10,2018-06-30,0,6/30/2018 14:53
10,2018-06-30,0,6/30/2018 15:53
10,2018-06-30,0,6/30/2018 16:53
10,2018-06-30,0,6/30/2018 17:53
10,2018-06-30,0,6/30/2018 18:53
10,2018-06-30,0,6/30/2018 19:53
10,2018-06-30,0,6/30/2018 20:53
10,2018-06-30,0,6/30/2018 21:53
10,2018-06-30,0,6/30/2018 22:53
10,2018-06-30,0,6/30/2018 23:53
11,2018-07-01,0,7/1/2018 0:53
11,2018-07-01,0,7/1/2018 1:53
11,2018-07-01,0,7/1/2018 2:46
11,2018-07-01,0,7/1/2018 2:53
11,2018-07-01,0,7/1/2018 3:28
11,2018-07-01,0,7/1/2018 3:53
11,2018-07-01,0,7/1/2018 4:53
11,2018-07-01,0,7/1/2018 5:53
11,2018-07-01,0,7/1/2018 6:53
11,2018-07-01,0,7/1/2018 7:53
11,2018-07-01,0,7/1/2018 8:53
11,2018-07-01,0,7/1/2018 9:53
11,2018-07-01,0,7/1/2018 10:53
11,2018-07-01,0,7/1/2018 11:53
11,2018-07-01,0,7/1/2018 12:53
11,2018-07-01,0,7/1/2018 13:53
11,2018-07-01,0,7/1/2018 14:53
11,2018-07-01,0,7/1/2018 15:53
11,2018-07-01,0,7/1/2018 16:53
11,2018-07-01,0,7/1/2018 17:53
11,2018-07-01,0,7/1/2018 18:53
11,2018-07-01,0,7/1/2018 19:53
11,2018-07-01,0,7/1/2018 20:53
11,2018-07-01,0,7/1/2018 21:53
11,2018-07-01,0,7/1/2018 22:53
11,2018-07-01,0,7/1/2018 23:23
11,2018-07-01,0,7/1/2018 23:53
11,2018-07-02,0,7/2/2018 0:53
11,2018-07-02,0,7/2/2018 1:53
11,2018-07-02,0,7/2/2018 2:21
11,2018-07-02,0,7/2/2018 2:51
11,2018-07-02,0,7/2/2018 2:53
11,2018-07-02,0,7/2/2018 3:53
11,2018-07-02,0,7/2/2018 4:53
11,2018-07-02,0,7/2/2018 5:53
11,2018-07-02,0,7/2/2018 6:53
11,2018-07-02,0,7/2/2018 7:53
11,2018-07-02,0,7/2/2018 8:53
11,2018-07-02,0,7/2/2018 9:53
11,2018-07-02,0,7/2/2018 10:53
11,2018-07-02,0,7/2/2018 11:53
11,2018-07-02,0,7/2/2018 12:53
11,2018-07-02,0,7/2/2018 13:32
11,2018-07-02,0,7/2/2018 13:53
11,2018-07-02,0,7/2/2018 14:43
11,2018-07-02,0,7/2/2018 14:53
11,2018-07-02,0,7/2/2018 15:53
11,2018-07-02,0,7/2/2018 16:53
11,2018-07-02,0,7/2/2018 17:53
11,2018-07-02,0,7/2/2018 18:53
11,2018-07-02,0,7/2/2018 19:53
11,2018-07-02,0,7/2/2018 20:53
11,2018-07-02,0,7/2/2018 21:53
11,2018-07-02,0,7/2/2018 22:43
11,2018-07-02,0,7/2/2018 22:53
11,2018-07-02,0,7/2/2018 23:53
11,2018-07-03,0,7/3/2018 0:53
11,2018-07-03,0,7/3/2018 1:53
11,2018-07-03,0,7/3/2018 2:53
11,2018-07-03,0,7/3/2018 3:53
11,2018-07-03,0,7/3/2018 4:53
11,2018-07-03,0,7/3/2018 5:53
11,2018-07-03,0,7/3/2018 6:53
11,2018-07-03,0,7/3/2018 7:53
11,2018-07-03,0,7/3/2018 8:53
11,2018-07-03,0,7/3/2018 9:53
11,2018-07-03,0,7/3/2018 10:53
11,2018-07-03,0,7/3/2018 11:53
11,2018-07-03,0,7/3/2018 12:53
11,2018-07-03,0,7/3/2018 13:53
11,2018-07-03,0,7/3/2018 14:53
11,2018-07-03,0,7/3/2018 15:53
11,2018-07-03,0,7/3/2018 16:53
11,2018-07-03,0,7/3/2018 17:53
11,2018-07-03,0,7/3/2018 18:53
11,2018-07-03,0,7/3/2018 19:53
11,2018-07-03,0,7/3/2018 20:53
11,2018-07-03,0,7/3/2018 21:53
11,2018-07-03,0,7/3/2018 22:53
11,2018-07-03,0,7/3/2018 23:53
11,2018-07-04,0,7/4/2018 0:53
11,2018-07-04,0,7/4/2018 1:27
11,2018-07-04,0,7/4/2018 1:53
11,2018-07-04,0,7/4/2018 2:36
11,2018-07-04,0,7/4/2018 2:53
11,2018-07-04,0,7/4/2018 3:53
11,2018-07-04,0,7/4/2018 4:53
11,2018-07-04,0,7/4/2018 5:53
11,2018-07-04,0,7/4/2018 6:53
11,2018-07-04,0,7/4/2018 7:53
11,2018-07-04,0,7/4/2018 8:53
11,2018-07-04,0,7/4/2018 9:53
11,2018-07-04,0,7/4/2018 10:53
11,2018-07-04,0,7/4/2018 11:53
11,2018-07-04,0,7/4/2018 12:53
11,2018-07-04,0,7/4/2018 13:53
11,2018-07-04,0,7/4/2018 14:53
11,2018-07-04,0,7/4/2018 15:53
11,2018-07-04,0,7/4/2018 16:53
11,2018-07-04,0,7/4/2018 17:53
11,2018-07-04,0,7/4/2018 18:53
11,2018-07-04,0,7/4/2018 19:53
11,2018-07-04,0,7/4/2018 20:53
11,2018-07-04,0,7/4/2018 21:53
11,2018-07-04,0,7/4/2018 22:53
11,2018-07-04,0,7/4/2018 23:53
11,2018-07-05,0,7/5/2018 0:53
11,2018-07-05,0,7/5/2018 1:53
11,2018-07-05,0,7/5/2018 2:53
11,2018-07-05,0,7/5/2018 3:53
11,2018-07-05,0,7/5/2018 4:53
11,2018-07-05,0,7/5/2018 5:14
11,2018-07-05,0,7/5/2018 5:53
11,2018-07-05,0,7/5/2018 6:11
11,2018-07-05,0,7/5/2018 6:53
11,2018-07-05,0,7/5/2018 7:53
11,2018-07-05,0,7/5/2018 8:53
11,2018-07-05,0,7/5/2018 9:23
11,2018-07-05,0,7/5/2018 9:53
11,2018-07-05,0,7/5/2018 10:53
11,2018-07-05,0,7/5/2018 11:53
11,2018-07-05,0,7/5/2018 12:53
11,2018-07-05,0,7/5/2018 13:53
11,2018-07-05,0,7/5/2018 14:53
11,2018-07-05,0,7/5/2018 15:53
11,2018-07-05,0,7/5/2018 16:53
11,2018-07-05,0,7/5/2018 17:53
11,2018-07-05,0,7/5/2018 18:53
11,2018-07-05,0,7/5/2018 19:53
11,2018-07-05,0,7/5/2018 20:53
11,2018-07-05,0,7/5/2018 21:53
11,2018-07-05,0,7/5/2018 22:53
11,2018-07-05,0,7/5/2018 23:53
11,2018-07-06,0,7/6/2018 0:53
11,2018-07-06,0,7/6/2018 1:53
11,2018-07-06,0,7/6/2018 2:53
11,2018-07-06,0,7/6/2018 3:53
11,2018-07-06,0,7/6/2018 4:53
11,2018-07-06,0,7/6/2018 5:53
11,2018-07-06,0,7/6/2018 6:53
11,2018-07-06,0,7/6/2018 7:53
11,2018-07-06,0,7/6/2018 8:53
11,2018-07-06,0,7/6/2018 9:53
11,2018-07-06,0,7/6/2018 10:53
11,2018-07-06,0,7/6/2018 11:53
11,2018-07-06,0,7/6/2018 12:53
11,2018-07-06,0,7/6/2018 13:53
11,2018-07-06,0,7/6/2018 14:53
11,2018-07-06,0,7/6/2018 15:53
11,2018-07-06,0,7/6/2018 16:53
11,2018-07-06,0,7/6/2018 17:53
11,2018-07-06,0,7/6/2018 18:53
11,2018-07-06,0,7/6/2018 19:53
11,2018-07-06,0,7/6/2018 20:53
11,2018-07-06,0,7/6/2018 21:43
11,2018-07-06,0,7/6/2018 21:53
11,2018-07-06,0,7/6/2018 22:21
11,2018-07-06,0,7/6/2018 22:53
11,2018-07-06,0,7/6/2018 23:53
11,2018-07-07,0,7/7/2018 0:53
11,2018-07-07,0,7/7/2018 1:53
11,2018-07-07,0,7/7/2018 2:53
11,2018-07-07,0,7/7/2018 3:53
11,2018-07-07,0,7/7/2018 4:53
11,2018-07-07,0,7/7/2018 5:53
11,2018-07-07,0,7/7/2018 6:53
11,2018-07-07,0,7/7/2018 7:53
11,2018-07-07,0,7/7/2018 8:53
11,2018-07-07,0,7/7/2018 9:53
11,2018-07-07,0,7/7/2018 10:53
11,2018-07-07,0,7/7/2018 11:53
11,2018-07-07,0,7/7/2018 12:53
11,2018-07-07,0,7/7/2018 13:53
11,2018-07-07,0,7/7/2018 14:53
11,2018-07-07,0,7/7/2018 15:53
11,2018-07-07,0,7/7/2018 16:53
11,2018-07-07,0,7/7/2018 17:53
11,2018-07-07,0,7/7/2018 18:53
11,2018-07-07,0,7/7/2018 19:53
11,2018-07-07,0,7/7/2018 20:53
11,2018-07-07,0,7/7/2018 21:53
11,2018-07-07,0,7/7/2018 22:53
11,2018-07-07,0,7/7/2018 23:53
11,2018-07-08,0,7/8/2018 0:53
11,2018-07-08,0,7/8/2018 1:53
11,2018-07-08,0,7/8/2018 2:53
11,2018-07-08,0,7/8/2018 3:53
11,2018-07-08,0,7/8/2018 4:53
11,2018-07-08,0,7/8/2018 5:53
11,2018-07-08,0,7/8/2018 6:53
11,2018-07-08,0,7/8/2018 7:53
11,2018-07-08,0,7/8/2018 8:53
11,2018-07-08,0,7/8/2018 9:53
11,2018-07-08,0,7/8/2018 10:53
11,2018-07-08,0,7/8/2018 11:53
11,2018-07-08,0,7/8/2018 12:53
11,2018-07-08,0,7/8/2018 13:53
11,2018-07-08,0,7/8/2018 14:53
11,2018-07-08,0,7/8/2018 15:53
