station,valid,p01m
SBA,4/13/2022 9:53,0
SBA,4/13/2022 10:53,0
SBA,4/13/2022 11:53,0
SBA,4/13/2022 12:53,0
SBA,4/13/2022 13:53,0
SBA,4/13/2022 14:53,0
SBA,4/13/2022 15:53,0
SBA,4/13/2022 16:53,0
SBA,4/13/2022 17:53,0
SBA,4/13/2022 18:53,0
SBA,4/13/2022 19:53,0
SBA,4/13/2022 20:53,0
SBA,4/13/2022 21:53,0
SBA,4/13/2022 22:53,0
SBA,4/13/2022 23:53,0
SBA,4/14/2022 0:53,0
SBA,4/14/2022 1:53,0
SBA,4/14/2022 2:53,0
SBA,4/14/2022 3:53,0
SBA,4/14/2022 4:53,0
SBA,4/14/2022 5:53,0
SBA,4/14/2022 6:53,0
SBA,4/14/2022 7:53,0
SBA,4/14/2022 8:53,0
SBA,4/14/2022 9:53,0
SBA,4/14/2022 10:53,0
SBA,4/14/2022 11:53,0
SBA,4/14/2022 12:53,0
SBA,4/14/2022 13:53,0
SBA,4/14/2022 14:53,0
SBA,4/14/2022 15:53,0
SBA,4/14/2022 16:53,0
SBA,4/14/2022 17:53,0
SBA,4/14/2022 18:53,0
SBA,4/14/2022 19:53,0
SBA,4/14/2022 20:53,0
SBA,4/14/2022 21:53,0
SBA,4/14/2022 22:53,0
SBA,4/14/2022 23:53,0
SBA,4/15/2022 0:53,0
SBA,4/15/2022 1:53,0
SBA,4/15/2022 2:53,0
SBA,4/15/2022 3:53,0
SBA,4/15/2022 4:53,0
SBA,4/15/2022 5:53,0
SBA,4/15/2022 6:53,0
SBA,4/15/2022 7:53,0
SBA,4/15/2022 8:53,0
SBA,4/15/2022 9:53,0
SBA,4/15/2022 10:04,0
SBA,4/15/2022 10:53,0
SBA,4/15/2022 11:53,0
SBA,4/15/2022 12:53,0
SBA,4/15/2022 13:53,0
SBA,4/15/2022 14:53,0
SBA,4/15/2022 15:53,0
SBA,4/15/2022 16:53,0
SBA,4/15/2022 17:53,0
SBA,4/15/2022 18:53,0
SBA,4/15/2022 19:53,0
SBA,4/15/2022 20:53,0
SBA,4/15/2022 21:53,0
SBA,4/15/2022 22:53,0
SBA,4/15/2022 23:53,0
SBA,4/16/2022 0:53,0
SBA,4/16/2022 1:53,0
SBA,4/16/2022 2:53,0
SBA,4/16/2022 3:53,0
SBA,4/16/2022 4:53,0
SBA,4/16/2022 5:33,0
SBA,4/16/2022 5:53,0
SBA,4/16/2022 6:53,0
SBA,4/16/2022 7:53,0
SBA,4/16/2022 8:53,0
SBA,4/16/2022 9:53,0
SBA,4/16/2022 10:53,0
SBA,4/16/2022 11:15,0
SBA,4/16/2022 11:53,0
SBA,4/16/2022 12:17,0
SBA,4/16/2022 12:53,0
SBA,4/16/2022 13:53,0
SBA,4/16/2022 14:44,0
SBA,4/16/2022 14:53,0
SBA,4/16/2022 15:53,0
SBA,4/16/2022 16:53,0
SBA,4/16/2022 17:53,0
SBA,4/16/2022 18:53,0
SBA,4/16/2022 19:53,0
SBA,4/16/2022 20:53,0
SBA,4/16/2022 21:53,0
SBA,4/16/2022 22:53,0
SBA,4/16/2022 23:53,0
SBA,4/17/2022 0:45,0
SBA,4/17/2022 0:53,0
SBA,4/17/2022 1:53,0
SBA,4/17/2022 2:21,0
SBA,4/17/2022 2:30,0
SBA,4/17/2022 2:53,0
SBA,4/17/2022 3:53,0
SBA,4/17/2022 4:27,0
SBA,4/17/2022 4:42,0
SBA,4/17/2022 4:53,0
SBA,4/17/2022 5:53,0
SBA,4/17/2022 6:53,0
SBA,4/17/2022 7:25,0
SBA,4/17/2022 7:53,0
SBA,4/17/2022 8:53,0
SBA,4/17/2022 9:18,0
SBA,4/17/2022 9:53,0
SBA,4/17/2022 10:53,0
SBA,4/17/2022 11:53,0
SBA,4/17/2022 12:53,0
SBA,4/17/2022 13:53,0
SBA,4/17/2022 14:53,0
SBA,4/17/2022 15:53,0
SBA,4/17/2022 16:53,0
SBA,4/17/2022 17:53,0
SBA,4/17/2022 18:53,0
SBA,4/17/2022 19:53,0
SBA,4/17/2022 20:53,0
SBA,4/17/2022 21:53,0
SBA,4/17/2022 22:53,0
SBA,4/17/2022 23:53,0
SBA,4/18/2022 0:53,0
SBA,4/18/2022 1:53,0
SBA,4/18/2022 2:53,0
SBA,4/18/2022 3:53,0
SBA,4/18/2022 4:53,0
SBA,4/18/2022 5:53,0
SBA,4/18/2022 6:53,0
SBA,4/18/2022 7:53,0
SBA,4/18/2022 8:53,0
SBA,4/18/2022 9:53,0
SBA,4/18/2022 10:53,0
SBA,4/18/2022 11:53,0
SBA,4/18/2022 12:53,0
SBA,4/18/2022 13:53,0
SBA,4/18/2022 14:53,0
SBA,4/18/2022 15:53,0
SBA,4/18/2022 16:53,0
SBA,4/18/2022 17:53,0
SBA,4/18/2022 18:53,0
SBA,4/18/2022 19:53,0
SBA,4/18/2022 20:53,0
SBA,4/18/2022 21:53,0
SBA,4/18/2022 22:53,0
SBA,4/18/2022 23:53,0
SBA,4/19/2022 0:53,0
SBA,4/19/2022 1:53,0
SBA,4/19/2022 2:53,0
SBA,4/19/2022 3:53,0
SBA,4/19/2022 4:53,0
SBA,4/19/2022 5:53,0
SBA,4/19/2022 6:53,0
SBA,4/19/2022 7:53,0
SBA,4/19/2022 8:53,0
SBA,4/19/2022 9:53,0
SBA,4/19/2022 10:53,0
SBA,4/19/2022 11:53,0
SBA,4/19/2022 12:53,0
SBA,4/19/2022 13:53,0
SBA,4/19/2022 14:53,0
SBA,4/19/2022 15:53,0
SBA,4/19/2022 16:53,0
SBA,4/19/2022 17:53,0
SBA,4/19/2022 18:53,0
SBA,4/19/2022 19:53,0
SBA,4/19/2022 20:53,0
SBA,4/19/2022 21:53,0
SBA,4/19/2022 22:53,0
SBA,4/19/2022 23:53,0
SBA,4/20/2022 0:53,0
SBA,4/20/2022 1:53,0
SBA,4/20/2022 2:53,0
SBA,4/20/2022 3:53,0
SBA,4/20/2022 4:53,0
SBA,4/20/2022 5:53,0
SBA,4/20/2022 6:53,0
SBA,4/20/2022 7:53,0
SBA,4/20/2022 8:53,0
SBA,4/20/2022 9:53,0
SBA,4/20/2022 10:53,0
SBA,4/20/2022 11:53,0
SBA,4/20/2022 12:53,0
SBA,4/20/2022 13:53,0
SBA,4/20/2022 14:53,0
SBA,4/20/2022 15:53,0
SBA,4/20/2022 16:53,0
SBA,4/20/2022 17:53,0
SBA,4/20/2022 18:53,0
SBA,4/20/2022 19:53,0
SBA,4/20/2022 20:53,0
SBA,4/20/2022 21:53,0
SBA,4/20/2022 22:53,0
SBA,4/20/2022 23:53,0
SBA,4/21/2022 0:53,0
SBA,4/21/2022 1:53,0
SBA,4/21/2022 2:53,0
SBA,4/21/2022 3:53,0
SBA,4/21/2022 4:53,0
SBA,4/21/2022 5:53,0
SBA,4/21/2022 6:53,0
SBA,4/21/2022 7:53,0
SBA,4/21/2022 8:53,0
SBA,4/21/2022 9:53,0
SBA,4/21/2022 10:53,0
SBA,4/21/2022 11:53,0
SBA,4/21/2022 12:53,0
SBA,4/21/2022 13:53,0
SBA,4/21/2022 14:53,0
SBA,4/21/2022 15:53,0
SBA,4/21/2022 16:53,0
SBA,4/21/2022 17:53,0
SBA,4/21/2022 18:00,0
SBA,4/21/2022 18:53,0
SBA,4/21/2022 19:53,0
SBA,4/21/2022 20:00,0
SBA,4/21/2022 20:42,0.0001
SBA,4/21/2022 20:53,0.0001
SBA,4/21/2022 21:53,0.51
SBA,4/21/2022 22:00,0.0001
SBA,4/21/2022 22:53,1.02
SBA,4/21/2022 23:04,0.76
SBA,4/21/2022 23:12,2.29
SBA,4/21/2022 23:25,3.3
SBA,4/21/2022 23:37,3.3
SBA,4/21/2022 23:53,3.3
SBA,4/22/2022 0:03,0.76
SBA,4/22/2022 0:29,1.52
SBA,4/22/2022 0:53,1.52
SBA,4/22/2022 1:53,0
SBA,4/22/2022 2:53,0
SBA,4/22/2022 3:53,0
SBA,4/22/2022 4:53,0
SBA,4/22/2022 5:53,0
SBA,4/22/2022 6:53,0
SBA,4/22/2022 7:53,0
SBA,4/22/2022 8:53,0
SBA,4/22/2022 9:53,0
SBA,4/22/2022 10:53,0
SBA,4/22/2022 11:53,0
SBA,4/22/2022 12:53,0
SBA,4/22/2022 13:53,0
SBA,4/22/2022 14:53,0
SBA,4/22/2022 15:53,0
SBA,4/22/2022 16:53,0
SBA,4/22/2022 17:53,0
SBA,4/22/2022 18:53,0
SBA,4/22/2022 19:53,0
SBA,4/22/2022 20:53,0
SBA,4/22/2022 21:53,0
SBA,4/22/2022 22:53,0
SBA,4/22/2022 23:53,0
SBA,4/23/2022 0:53,0
SBA,4/23/2022 1:53,0
SBA,4/23/2022 2:53,0
SBA,4/23/2022 3:53,0
SBA,4/23/2022 4:53,0
SBA,4/23/2022 5:53,0
SBA,4/23/2022 6:53,0
SBA,4/23/2022 7:53,0
SBA,4/23/2022 8:53,0
SBA,4/23/2022 9:53,0
SBA,4/23/2022 10:53,0
SBA,4/23/2022 11:53,0
SBA,4/23/2022 12:53,0
SBA,4/23/2022 13:53,0
SBA,4/23/2022 14:53,0
SBA,4/23/2022 15:53,0
SBA,4/23/2022 16:53,0
SBA,4/23/2022 17:53,0
SBA,4/23/2022 18:53,0
SBA,4/23/2022 19:53,0
SBA,4/23/2022 20:53,0
SBA,4/23/2022 21:53,0
SBA,4/23/2022 22:53,0
SBA,4/23/2022 23:53,0
SBA,4/24/2022 0:53,0
SBA,4/24/2022 1:53,0
SBA,4/24/2022 2:53,0
SBA,4/24/2022 3:53,0
SBA,4/24/2022 4:53,0
SBA,4/24/2022 5:53,0
SBA,4/24/2022 6:53,0
SBA,4/24/2022 7:53,0
SBA,4/24/2022 8:53,0
SBA,4/24/2022 9:53,0
SBA,4/24/2022 10:53,0
SBA,4/24/2022 11:53,0
SBA,4/24/2022 12:53,0
SBA,4/24/2022 13:53,0
SBA,4/24/2022 14:53,0
SBA,4/24/2022 15:53,0
SBA,4/24/2022 16:53,0
SBA,4/24/2022 17:53,0
SBA,4/24/2022 18:53,0
SBA,4/24/2022 19:53,0
SBA,4/24/2022 20:53,0
SBA,4/24/2022 21:53,0
SBA,4/24/2022 22:53,0
SBA,4/24/2022 23:53,0
SBA,4/25/2022 0:53,0
SBA,4/25/2022 1:53,0
SBA,4/25/2022 2:53,0
SBA,4/25/2022 3:53,0
SBA,4/25/2022 4:53,0
SBA,4/25/2022 5:53,0
SBA,4/25/2022 6:53,0
SBA,4/25/2022 7:53,0
SBA,4/25/2022 8:53,0
SBA,4/25/2022 9:53,0
SBA,4/25/2022 10:53,0
SBA,4/25/2022 11:53,0
SBA,4/25/2022 12:53,0
SBA,4/25/2022 13:53,0
SBA,4/25/2022 14:53,0
SBA,4/25/2022 15:53,0
SBA,4/25/2022 16:53,0
SBA,4/25/2022 17:53,0
SBA,4/25/2022 18:53,0
SBA,4/25/2022 19:53,0
SBA,4/25/2022 20:53,0
SBA,4/25/2022 21:53,0
SBA,4/25/2022 22:53,0
SBA,4/25/2022 23:53,0
SBA,4/26/2022 0:53,0
SBA,4/26/2022 1:53,0
SBA,4/26/2022 2:53,0
SBA,4/26/2022 3:53,0
SBA,4/26/2022 4:53,0
SBA,4/26/2022 5:53,0
SBA,4/26/2022 6:53,0
SBA,4/26/2022 7:53,0
SBA,4/26/2022 8:53,0
SBA,4/26/2022 9:53,0
SBA,4/26/2022 10:53,0
SBA,4/26/2022 11:53,0
SBA,4/26/2022 12:31,0
SBA,4/26/2022 12:53,0
SBA,4/26/2022 13:53,0
SBA,4/26/2022 14:53,0
SBA,4/26/2022 15:53,0
SBA,4/26/2022 16:53,0
SBA,4/26/2022 17:53,0
SBA,4/26/2022 18:53,0
SBA,4/26/2022 19:53,0
SBA,4/26/2022 20:53,0
SBA,4/26/2022 21:53,0
SBA,4/26/2022 22:53,0
SBA,4/26/2022 23:53,0
SBA,4/27/2022 0:53,0
SBA,4/27/2022 1:53,0
SBA,4/27/2022 2:53,0
SBA,4/27/2022 3:53,0
SBA,4/27/2022 4:53,0
SBA,4/27/2022 5:53,0
SBA,4/27/2022 6:53,0
SBA,4/27/2022 7:53,0
SBA,4/27/2022 8:53,0
SBA,4/27/2022 9:53,0
SBA,4/27/2022 10:53,0
SBA,4/27/2022 11:53,0
SBA,4/27/2022 12:53,0
SBA,4/27/2022 13:53,0
SBA,4/27/2022 14:53,0
SBA,4/27/2022 15:53,0
SBA,4/27/2022 16:53,0
SBA,4/27/2022 17:53,0
SBA,4/27/2022 18:53,0
SBA,4/27/2022 19:53,0
SBA,4/27/2022 20:53,0
SBA,4/27/2022 21:53,0
SBA,4/27/2022 22:53,0
SBA,4/27/2022 23:53,0
SBA,4/28/2022 0:53,0
SBA,4/28/2022 1:53,0
SBA,4/28/2022 2:53,0
SBA,4/28/2022 3:53,0
SBA,4/28/2022 4:53,0
SBA,4/28/2022 5:53,0
SBA,4/28/2022 6:53,0
SBA,4/28/2022 7:53,0
SBA,4/28/2022 8:53,0
SBA,4/28/2022 9:53,0
SBA,4/28/2022 10:53,0
SBA,4/28/2022 11:53,0
SBA,4/28/2022 12:53,0
SBA,4/28/2022 13:53,0
SBA,4/28/2022 14:53,0
SBA,4/28/2022 15:53,0
SBA,4/28/2022 16:53,0
SBA,4/28/2022 17:53,0
SBA,4/28/2022 18:53,0
SBA,4/28/2022 19:53,0
SBA,4/28/2022 20:53,0
SBA,4/28/2022 21:53,0
SBA,4/28/2022 22:53,0
SBA,4/28/2022 23:53,0
SBA,4/29/2022 0:53,0
SBA,4/29/2022 1:53,0
SBA,4/29/2022 2:53,0
SBA,4/29/2022 3:53,0
SBA,4/29/2022 4:53,0
SBA,4/29/2022 5:53,0
SBA,4/29/2022 6:53,0
SBA,4/29/2022 7:53,0
SBA,4/29/2022 8:53,0
SBA,4/29/2022 9:53,0
SBA,4/29/2022 10:53,0
SBA,4/29/2022 11:43,0
SBA,4/29/2022 11:53,0
SBA,4/29/2022 12:53,0
SBA,4/29/2022 13:53,0
SBA,4/29/2022 14:53,0
SBA,4/29/2022 15:53,0
SBA,4/29/2022 16:53,0
SBA,4/29/2022 17:53,0
SBA,4/29/2022 18:53,0
SBA,4/29/2022 19:53,0
SBA,4/29/2022 20:53,0
SBA,4/29/2022 21:53,0
SBA,4/29/2022 22:53,0
SBA,4/29/2022 23:53,0
SBA,4/30/2022 0:53,0
SBA,4/30/2022 1:53,0
SBA,4/30/2022 2:53,0
SBA,4/30/2022 3:53,0
SBA,4/30/2022 4:53,0
SBA,4/30/2022 5:53,0
SBA,4/30/2022 6:53,0
SBA,4/30/2022 7:53,0
SBA,4/30/2022 8:53,0
SBA,4/30/2022 9:53,0
SBA,4/30/2022 10:53,0
SBA,4/30/2022 11:53,0
SBA,4/30/2022 12:53,0
SBA,4/30/2022 13:53,0
SBA,4/30/2022 14:53,0
SBA,4/30/2022 15:53,0
SBA,4/30/2022 16:53,0
SBA,4/30/2022 17:53,0
SBA,4/30/2022 18:53,0
SBA,4/30/2022 19:53,0
SBA,4/30/2022 20:53,0
SBA,4/30/2022 21:53,0
SBA,4/30/2022 22:53,0
SBA,4/30/2022 23:53,0
SBA,5/1/2022 0:53,0
SBA,5/1/2022 1:53,0
SBA,5/1/2022 2:53,0
SBA,5/1/2022 3:53,0
SBA,5/1/2022 4:53,0
SBA,5/1/2022 5:53,0
SBA,5/1/2022 6:53,0
SBA,5/1/2022 7:53,0
SBA,5/1/2022 8:53,0
SBA,5/1/2022 9:53,0
SBA,5/1/2022 10:53,0
SBA,5/1/2022 11:53,0
SBA,5/1/2022 12:53,0
SBA,5/1/2022 13:53,0
SBA,5/1/2022 14:53,0
SBA,5/1/2022 15:53,0
SBA,5/1/2022 16:53,0
SBA,5/1/2022 17:53,0
SBA,5/1/2022 18:53,0
SBA,5/1/2022 19:53,0
SBA,5/1/2022 20:53,0
SBA,5/1/2022 21:53,0
SBA,5/1/2022 22:53,0
SBA,5/1/2022 23:53,0
SBA,5/2/2022 0:53,0
SBA,5/2/2022 1:53,0
SBA,5/2/2022 2:53,0
SBA,5/2/2022 3:53,0
SBA,5/2/2022 4:53,0
SBA,5/2/2022 5:53,0
SBA,5/2/2022 6:02,0
SBA,5/2/2022 6:53,0
SBA,5/2/2022 7:05,0
SBA,5/2/2022 7:53,0
SBA,5/2/2022 8:53,0
SBA,5/2/2022 9:53,0
SBA,5/2/2022 10:51,0
SBA,5/2/2022 10:53,0
SBA,5/2/2022 11:53,0
SBA,5/2/2022 12:53,0
SBA,5/2/2022 13:36,0
SBA,5/2/2022 13:53,0
SBA,5/2/2022 14:53,0
SBA,5/2/2022 15:53,0
SBA,5/2/2022 16:53,0
SBA,5/2/2022 17:53,0
SBA,5/2/2022 18:53,0
SBA,5/2/2022 19:53,0
SBA,5/2/2022 20:53,0
SBA,5/2/2022 21:53,0
SBA,5/2/2022 22:53,0
SBA,5/2/2022 23:53,0
SBA,5/3/2022 0:53,0
SBA,5/3/2022 1:53,0
SBA,5/3/2022 2:53,0
SBA,5/3/2022 3:53,0
SBA,5/3/2022 4:53,0
SBA,5/3/2022 5:09,0
SBA,5/3/2022 5:53,0
SBA,5/3/2022 6:53,0
SBA,5/3/2022 7:53,0
SBA,5/3/2022 7:59,0
SBA,5/3/2022 8:53,0
SBA,5/3/2022 9:53,0
SBA,5/3/2022 10:42,0
SBA,5/3/2022 10:53,0
SBA,5/3/2022 11:53,0
SBA,5/3/2022 12:53,0
SBA,5/3/2022 13:53,0
SBA,5/3/2022 14:53,0
SBA,5/3/2022 15:53,0
SBA,5/3/2022 16:53,0
SBA,5/3/2022 17:53,0
SBA,5/3/2022 18:53,0
SBA,5/3/2022 19:53,0
SBA,5/3/2022 20:53,0
SBA,5/3/2022 21:53,0
SBA,5/3/2022 22:53,0
SBA,5/3/2022 23:53,0
SBA,5/4/2022 0:53,0
SBA,5/4/2022 1:53,0
SBA,5/4/2022 2:53,0
SBA,5/4/2022 3:53,0
SBA,5/4/2022 4:53,0
SBA,5/4/2022 5:53,0
SBA,5/4/2022 6:53,0
SBA,5/4/2022 7:53,0
SBA,5/4/2022 8:53,0
SBA,5/4/2022 9:53,0
SBA,5/4/2022 10:53,0
SBA,5/4/2022 11:53,0
SBA,5/4/2022 12:53,0
SBA,5/4/2022 13:53,0
SBA,5/4/2022 14:53,0
SBA,5/4/2022 15:53,0
SBA,5/4/2022 16:53,0
SBA,5/4/2022 17:53,0
SBA,5/4/2022 18:53,0
SBA,5/4/2022 19:53,0
SBA,5/4/2022 20:53,0
SBA,5/4/2022 21:53,0
SBA,5/4/2022 22:53,0
SBA,5/4/2022 23:53,0
SBA,5/5/2022 0:53,0
SBA,5/5/2022 1:04,0
SBA,5/5/2022 1:25,0
SBA,5/5/2022 1:32,0
SBA,5/5/2022 1:49,0
SBA,5/5/2022 1:53,0
SBA,5/5/2022 2:11,0
SBA,5/5/2022 2:31,0
SBA,5/5/2022 2:53,0
SBA,5/5/2022 3:24,0
SBA,5/5/2022 3:48,0
SBA,5/5/2022 3:53,0
SBA,5/5/2022 4:35,0
SBA,5/5/2022 4:44,0
SBA,5/5/2022 4:53,0
SBA,5/5/2022 5:34,0
SBA,5/5/2022 5:43,0
SBA,5/5/2022 5:53,0
SBA,5/5/2022 6:50,0
SBA,5/5/2022 6:53,0
SBA,5/5/2022 7:53,0
SBA,5/5/2022 8:53,0
SBA,5/5/2022 9:22,0
SBA,5/5/2022 9:29,0
SBA,5/5/2022 9:53,0
SBA,5/5/2022 10:53,0
SBA,5/5/2022 11:00,0
SBA,5/5/2022 11:53,0
SBA,5/5/2022 12:53,0
SBA,5/5/2022 13:53,0
SBA,5/5/2022 14:53,0
SBA,5/5/2022 15:53,0
SBA,5/5/2022 16:53,0
SBA,5/5/2022 17:53,0
SBA,5/5/2022 18:53,0
SBA,5/5/2022 19:53,0
SBA,5/5/2022 20:53,0
SBA,5/5/2022 21:53,0
SBA,5/5/2022 22:53,0
SBA,5/5/2022 23:53,0
SBA,5/6/2022 0:53,0
SBA,5/6/2022 1:53,0
SBA,5/6/2022 2:53,0
SBA,5/6/2022 3:53,0
SBA,5/6/2022 4:53,0
SBA,5/6/2022 5:53,0
SBA,5/6/2022 6:53,0
SBA,5/6/2022 7:53,0
SBA,5/6/2022 8:53,0
SBA,5/6/2022 9:53,0
SBA,5/6/2022 10:53,0
SBA,5/6/2022 11:53,0
SBA,5/6/2022 12:53,0
SBA,5/6/2022 13:53,0
SBA,5/6/2022 14:53,0
SBA,5/6/2022 15:53,0
SBA,5/6/2022 16:53,0
SBA,5/6/2022 17:53,0
SBA,5/6/2022 18:53,0
SBA,5/6/2022 19:53,0
SBA,5/6/2022 20:53,0
SBA,5/6/2022 21:53,0
SBA,5/6/2022 22:53,0
SBA,5/6/2022 23:53,0
SBA,5/7/2022 0:53,0
SBA,5/7/2022 1:53,0
SBA,5/7/2022 2:53,0
SBA,5/7/2022 3:53,0
SBA,5/7/2022 4:53,0
SBA,5/7/2022 5:53,0
SBA,5/7/2022 6:53,0
SBA,5/7/2022 7:53,0
SBA,5/7/2022 8:53,0
SBA,5/7/2022 9:53,0
SBA,5/7/2022 10:53,0
SBA,5/7/2022 11:53,0
SBA,5/7/2022 12:53,0
SBA,5/7/2022 13:53,0
SBA,5/7/2022 14:53,0
SBA,5/7/2022 15:53,0
SBA,5/7/2022 16:53,0
SBA,5/7/2022 17:53,0
SBA,5/7/2022 18:53,0
SBA,5/7/2022 19:53,0
SBA,5/7/2022 20:53,0
SBA,5/7/2022 21:53,0
SBA,5/7/2022 22:53,0
SBA,5/7/2022 23:53,0
SBA,5/8/2022 0:53,0
SBA,5/8/2022 1:53,0
SBA,5/8/2022 2:53,0
SBA,5/8/2022 3:53,0
SBA,5/8/2022 4:53,0
SBA,5/8/2022 5:53,0
SBA,5/8/2022 6:53,0
SBA,5/8/2022 7:53,0
SBA,5/8/2022 8:53,0
SBA,5/8/2022 9:53,0
SBA,5/8/2022 10:53,0
SBA,5/8/2022 11:53,0
SBA,5/8/2022 12:53,0
SBA,5/8/2022 13:53,0
SBA,5/8/2022 14:53,0
SBA,5/8/2022 15:53,0
SBA,5/8/2022 16:53,0
SBA,5/8/2022 17:53,0
SBA,5/8/2022 18:53,0
SBA,5/8/2022 19:53,0
SBA,5/8/2022 20:53,0
SBA,5/8/2022 21:53,0
SBA,5/8/2022 22:53,0
SBA,5/8/2022 23:53,0
SBA,5/9/2022 0:53,0
SBA,5/9/2022 1:53,0
SBA,5/9/2022 2:53,0
SBA,5/9/2022 3:53,0
SBA,5/9/2022 4:53,0
SBA,5/9/2022 5:53,0
SBA,5/9/2022 6:53,0
SBA,5/9/2022 7:53,0
SBA,5/9/2022 8:53,0
SBA,5/9/2022 9:53,0
SBA,5/9/2022 10:53,0
SBA,5/9/2022 11:53,0
SBA,5/9/2022 12:53,0
SBA,5/9/2022 13:53,0
SBA,5/9/2022 14:53,0
SBA,5/9/2022 15:53,0
SBA,5/9/2022 16:53,0
SBA,5/9/2022 17:53,0
SBA,5/9/2022 18:53,0
SBA,5/9/2022 19:53,0
SBA,5/9/2022 20:53,0
SBA,5/9/2022 21:53,0
SBA,5/9/2022 22:53,0
SBA,5/9/2022 23:53,0
SBA,5/10/2022 0:53,0
SBA,5/10/2022 1:53,0
SBA,5/10/2022 2:53,0
SBA,5/10/2022 3:53,0
SBA,5/10/2022 4:53,0
SBA,5/10/2022 5:53,0
SBA,5/10/2022 6:53,0
SBA,5/10/2022 7:53,0
SBA,5/10/2022 8:53,0
SBA,5/10/2022 9:53,0
SBA,5/10/2022 10:53,0
SBA,5/10/2022 11:53,0
SBA,5/10/2022 12:53,0
SBA,5/10/2022 13:53,0
SBA,5/10/2022 14:53,0
SBA,5/10/2022 15:53,0
SBA,5/10/2022 16:53,0
SBA,5/10/2022 17:53,0
SBA,5/10/2022 18:53,0
SBA,5/10/2022 19:53,0
SBA,5/10/2022 20:53,0
SBA,5/10/2022 21:53,0
SBA,5/10/2022 22:53,0
SBA,5/10/2022 23:53,0
SBA,5/11/2022 0:53,0
SBA,5/11/2022 1:53,0
SBA,5/11/2022 2:53,0
SBA,5/11/2022 3:53,0
SBA,5/11/2022 4:53,0
SBA,5/11/2022 5:53,0
SBA,5/11/2022 6:53,0
SBA,5/11/2022 7:53,0
SBA,5/11/2022 8:53,0
SBA,5/11/2022 9:53,0
SBA,5/11/2022 10:53,0
SBA,5/11/2022 11:53,0
SBA,5/11/2022 12:53,0
SBA,5/11/2022 13:53,0
SBA,5/11/2022 14:53,0
SBA,5/11/2022 15:53,0
SBA,5/11/2022 16:53,0
SBA,5/11/2022 17:53,0
SBA,5/11/2022 18:53,0
SBA,5/11/2022 19:53,0
SBA,5/11/2022 20:53,0
SBA,5/11/2022 21:53,0
SBA,5/11/2022 22:53,0
SBA,5/11/2022 23:53,0
SBA,5/12/2022 0:53,0
SBA,5/12/2022 1:53,0
SBA,5/12/2022 2:53,0
SBA,5/12/2022 3:53,0
SBA,5/12/2022 4:53,0
SBA,5/12/2022 5:53,0
SBA,5/12/2022 6:53,0
SBA,5/12/2022 7:53,0
SBA,5/12/2022 8:53,0
SBA,5/12/2022 9:53,0
SBA,5/12/2022 10:53,0
SBA,5/12/2022 11:53,0
SBA,5/12/2022 12:53,0
SBA,5/12/2022 13:53,0
SBA,5/12/2022 14:53,0
SBA,5/12/2022 15:53,0
SBA,5/12/2022 16:53,0
SBA,5/12/2022 17:53,0
SBA,5/12/2022 18:53,0
SBA,5/12/2022 19:53,0
SBA,5/12/2022 20:53,0
SBA,5/12/2022 21:53,0
SBA,5/12/2022 22:53,0
SBA,5/12/2022 23:53,0
SBA,5/13/2022 0:53,0
SBA,5/13/2022 1:53,0
SBA,5/13/2022 2:53,0
SBA,5/13/2022 3:53,0
SBA,5/13/2022 4:53,0
SBA,5/13/2022 5:53,0
SBA,5/13/2022 6:53,0
SBA,5/13/2022 7:53,0
SBA,5/13/2022 8:53,0
SBA,5/13/2022 9:53,0
SBA,5/13/2022 10:53,0
SBA,5/13/2022 11:53,0
SBA,5/13/2022 12:53,0
SBA,5/13/2022 13:53,0
SBA,5/13/2022 14:53,0
SBA,5/13/2022 15:53,0
SBA,5/13/2022 16:53,0
SBA,5/13/2022 17:53,0
SBA,5/13/2022 18:53,0
SBA,5/13/2022 19:53,0
SBA,5/13/2022 20:53,0
SBA,5/13/2022 21:53,0
SBA,5/13/2022 22:53,0
SBA,5/13/2022 23:53,0
SBA,5/14/2022 0:53,0
SBA,5/14/2022 1:53,0
SBA,5/14/2022 2:53,0
SBA,5/14/2022 3:53,0
SBA,5/14/2022 4:53,0
SBA,5/14/2022 5:53,0
SBA,5/14/2022 6:53,0
SBA,5/14/2022 7:53,0
SBA,5/14/2022 8:53,0
SBA,5/14/2022 9:53,0
SBA,5/14/2022 10:53,0
SBA,5/14/2022 11:53,0
SBA,5/14/2022 12:53,0
SBA,5/14/2022 13:53,0
SBA,5/14/2022 14:53,0
SBA,5/14/2022 15:53,0
SBA,5/14/2022 16:53,0
SBA,5/14/2022 17:53,0
SBA,5/14/2022 18:53,0
SBA,5/14/2022 19:53,0
SBA,5/14/2022 20:53,0
SBA,5/14/2022 21:53,0
SBA,5/14/2022 22:53,0
SBA,5/14/2022 23:53,0
SBA,5/15/2022 0:53,0
SBA,5/15/2022 1:53,0
SBA,5/15/2022 2:53,0
SBA,5/15/2022 3:53,0
SBA,5/15/2022 4:53,0
SBA,5/15/2022 5:53,0
SBA,5/15/2022 6:53,0
SBA,5/15/2022 7:53,0
SBA,5/15/2022 8:53,0
SBA,5/15/2022 9:53,0
SBA,5/15/2022 10:53,0
SBA,5/15/2022 11:53,0
SBA,5/15/2022 12:53,0
SBA,5/15/2022 13:53,0
SBA,5/15/2022 14:53,0
